flow_duration_ms,protocol_type,service,src_bytes,dst_bytes,packet_count,byte_rate,packet_rate,syn_count,ack_count,fin_count,rst_count,failed_logins,same_srv_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,dst_host_serror_rate,dst_host_rerror_rate,attack_category,is_intrusion
153,TCP,HTTP,973,82,10,6890.92,65.32,1,10,1,0,0,0.901,0.062,36,77,0.009,0.031,Benign,0
34,TCP,HTTPS,1988,9,544,58563.05,15953.08,476,36,0,156,0,0.966,0.019,218,186,0.932,0.175,DoS_DDoS,1
1150,TCP,DNS,1901,99954,23,88561.86,20.0,1,23,2,0,0,1.0,0.065,10,63,0.018,0.0,Benign,0
84,UDP,DNS,29601,50,1002,352568.37,11914.39,754,53,0,220,0,0.869,0.002,221,200,0.98,0.088,DoS_DDoS,1
3976,TCP,FTP,1473,1006,41,623.48,10.31,3,38,1,2,13,0.92,0.052,41,24,0.175,0.545,BruteForce,1
2015,TCP,DNS,2198,1989,13,2077.81,6.45,2,13,1,0,0,0.999,0.11,32,84,0.042,0.017,Benign,0
1242,TCP,HTTPS,1698,29634,12,25225.02,9.66,1,12,1,0,0,0.753,0.055,45,47,0.039,0.013,Benign,0
590,TCP,HTTP,7072,2476,20,16180.31,33.89,2,20,1,0,0,0.882,0.124,11,42,0.004,0.027,Benign,0
1092,TCP,HTTPS,1766,12413,31,12983.24,28.39,1,31,1,0,0,0.813,0.129,42,82,0.045,0.014,Benign,0
214,TCP,SMTP,4381,20666,59,116987.39,275.57,2,59,1,0,0,0.783,0.14,31,88,0.045,0.018,Benign,0
109,TCP,HTTP,2756,136,801,26507.79,7341.89,644,51,0,236,0,0.932,0.014,249,238,0.946,0.039,DoS_DDoS,1
1284,TCP,SSH,1073,748,48,1418.11,37.38,4,44,1,1,6,0.975,0.095,19,12,0.036,0.217,BruteForce,1
1793,TCP,SSH,691,925,21,901.23,11.71,3,18,1,2,8,0.926,0.027,19,11,0.121,0.555,BruteForce,1
452,TCP,SMTP,2721,14996,33,39188.23,72.99,1,33,1,0,0,0.835,0.05,43,97,0.03,0.034,Benign,0
35,TCP,HTTP,100,0,2,2849.0,56.98,2,0,0,0,0,0.085,0.914,210,2,0.562,0.54,PortScan,1
1457,UDP,HTTPS,3353,5031,8,5753.89,5.49,1,8,1,0,0,0.875,0.044,49,85,0.046,0.0,Benign,0
1374,TCP,HTTPS,1240,19612,18,15175.02,13.1,1,18,1,0,0,0.952,0.1,8,27,0.029,0.016,Benign,0
3989,TCP,DNS,401,15252,32,3923.94,8.02,1,32,1,0,0,0.769,0.073,5,49,0.037,0.03,Benign,0
156,TCP,HTTP,5905,72,800,38289.56,5124.92,596,46,0,89,0,0.996,0.066,230,209,0.826,0.079,DoS_DDoS,1
225,TCP,HTTP,34427,50,1195,153163.04,5308.75,1073,95,0,401,0,0.964,0.017,210,166,0.718,0.01,DoS_DDoS,1
9,TCP,HTTP,83,40,2,13516.48,219.78,2,0,0,1,0,0.046,0.972,208,6,0.537,0.31,PortScan,1
44,TCP,SSH,73,0,2,1655.33,45.35,2,0,0,0,0,0.038,0.762,251,14,0.613,0.517,PortScan,1
380,TCP,HTTPS,27819,57,476,73338.6,1252.3,427,41,0,111,0,0.865,0.003,237,151,0.832,0.047,DoS_DDoS,1
36,TCP,OTHER,77,0,2,2132.96,55.4,2,0,0,0,0,0.082,0.705,248,9,0.828,0.583,PortScan,1
245,TCP,HTTPS,6665,4355,18,44961.24,73.44,1,18,2,0,0,0.837,0.013,27,52,0.047,0.004,Benign,0
324,TCP,HTTP,4211,8325,21,38679.42,64.79,1,21,1,0,0,0.815,0.142,23,54,0.041,0.026,Benign,0
1182,TCP,DNS,1647,5491,14,6038.41,11.84,1,14,1,0,0,0.835,0.032,39,50,0.011,0.022,Benign,0
4686,TCP,IRC,657,5276,20,1266.08,4.27,1,19,1,0,0,0.824,0.472,37,2,0.06,0.058,Botnet_C2,1
4542,TCP,SSH,520,1927,47,538.74,10.35,5,42,1,1,5,0.821,0.099,43,7,0.001,0.288,BruteForce,1
45,TCP,DNS,1068,203,21,28181.82,465.63,1,21,2,0,0,0.851,0.023,16,34,0.027,0.038,Benign,0
718,TCP,HTTPS,6317,2253,7,11934.27,9.75,2,7,1,0,0,0.911,0.089,9,16,0.018,0.014,Benign,0
1008,TCP,SSH,1213,29752,15,30716.2,14.88,1,15,1,0,0,0.9,0.149,22,85,0.039,0.005,Benign,0
1677,TCP,TELNET,743,193,15,558.11,8.94,2,13,1,2,7,0.802,0.088,61,39,0.167,0.424,BruteForce,1
7,TCP,OTHER,73,0,2,10281.69,281.69,2,0,0,0,0,0.04,0.706,226,7,0.926,0.632,PortScan,1
1640,TCP,SSH,463,1038,87,915.19,53.05,1,87,1,0,0,0.975,0.078,40,84,0.047,0.036,Benign,0
67,TCP,HTTPS,32276,169,9868,483532.04,147064.08,7552,707,0,3456,0,0.968,0.032,225,184,0.78,0.025,DoS_DDoS,1
215,TCP,HTTPS,706,14718,72,71706.18,334.73,2,72,1,0,0,0.932,0.039,44,81,0.001,0.01,Benign,0
1942,TCP,HTTPS,4001,2734,27,3467.9,13.9,1,27,1,0,0,0.992,0.042,47,85,0.014,0.025,Benign,0
1981,TCP,HTTP,1548,83247,21,42801.98,10.6,1,21,1,0,0,0.832,0.118,26,40,0.017,0.034,Benign,0
224,TCP,DNS,1521,50,28,7010.26,124.94,1,28,1,0,0,0.967,0.02,2,46,0.033,0.018,Benign,0
434,TCP,HTTP,348,1122,18,3386.32,41.47,1,18,1,0,0,0.997,0.082,35,75,0.043,0.007,Benign,0
2210,TCP,SSH,470,1158,45,736.62,20.36,2,43,1,3,5,0.885,0.009,24,28,0.221,0.557,BruteForce,1
253,UDP,HTTPS,5241,37,3460,20853.42,13670.49,3197,315,0,799,0,0.923,0.039,193,242,0.779,0.169,DoS_DDoS,1
5127,TCP,HTTPS,363,9613,20,1945.74,3.9,1,19,1,0,0,0.503,0.31,39,4,0.025,0.004,Botnet_C2,1
2941,TCP,HTTP,1099,109690,57,37669.24,19.38,1,57,1,0,0,0.83,0.084,42,53,0.0,0.025,Benign,0
47,UDP,HTTPS,3817,197,6373,85222.93,135307.86,5960,610,0,1738,0,0.976,0.065,226,175,0.831,0.078,DoS_DDoS,1
7234,TCP,DNS,1194,390,39,218.96,5.39,1,39,1,0,0,0.863,0.048,21,63,0.042,0.032,Benign,0
4823,TCP,HTTPS,272,1916,17,453.65,3.52,1,16,1,0,0,0.745,0.292,42,21,0.036,0.014,Botnet_C2,1
272,TCP,HTTP,137573,112,366,506008.82,1345.09,287,17,0,41,0,0.983,0.072,224,248,0.823,0.061,DoS_DDoS,1
441,TCP,HTTPS,781,32154,35,74665.61,79.35,1,35,1,0,0,0.865,0.084,6,98,0.024,0.036,Benign,0
4007,UDP,HTTPS,1686,7492,11,2290.43,2.75,2,11,1,0,0,0.945,0.005,45,48,0.04,0.005,Benign,0
1608,TCP,HTTPS,1979,25632,7,17169.95,4.35,1,7,2,0,0,0.901,0.033,18,47,0.032,0.009,Benign,0
661,TCP,HTTPS,7892,1030,51,13495.69,77.14,1,51,1,0,0,0.861,0.118,43,93,0.024,0.006,Benign,0
3321,ICMP,HTTP,2684,7854,6,3173.05,1.81,2,6,1,0,0,0.862,0.085,26,35,0.037,0.02,Benign,0
959,TCP,HTTP,1430,704,21,2225.0,21.9,1,21,1,0,0,0.878,0.097,26,46,0.034,0.039,Benign,0
17,TCP,OTHER,57,0,2,3333.33,116.96,2,0,0,0,0,0.159,0.89,250,3,0.763,0.404,PortScan,1
659,UDP,DNS,273,3392,24,5560.61,36.41,1,24,1,0,0,0.964,0.08,37,81,0.034,0.022,Benign,0
100,TCP,HTTP,18911,47,1137,189390.61,11358.64,1051,96,0,262,0,0.956,0.017,213,217,0.701,0.015,DoS_DDoS,1
350,TCP,DNS,1877,13837,49,44884.32,139.96,1,49,1,0,0,0.874,0.023,35,57,0.031,0.003,Benign,0
141,TCP,HTTP,14856,56,70,105683.91,496.1,65,1,0,12,0,0.986,0.052,219,208,0.902,0.164,DoS_DDoS,1
14,TCP,OTHER,49,0,2,3475.18,141.84,2,0,0,0,0,0.101,0.76,246,14,0.54,0.779,PortScan,1
765,UDP,HTTP,3215,3786,19,9150.44,24.83,1,19,1,0,0,0.977,0.141,19,67,0.019,0.037,Benign,0
1350,UDP,HTTPS,847,12216,58,9675.58,42.96,1,58,1,0,0,0.881,0.086,5,70,0.033,0.004,Benign,0
5056,TCP,OTHER,274,27912,17,5574.65,3.36,1,16,1,0,0,0.435,0.207,37,18,0.138,0.042,Botnet_C2,1
5480,TCP,TELNET,925,446,56,250.18,10.22,5,51,1,1,13,0.84,0.078,77,20,0.233,0.397,BruteForce,1
7117,TCP,SSH,584,68313,8,9680.49,1.12,1,8,1,0,0,0.815,0.063,1,56,0.045,0.006,Benign,0
5582,TCP,OTHER,172,47769,23,8588.34,4.12,1,22,1,0,0,0.776,0.277,38,17,0.133,0.029,Botnet_C2,1
1661,TCP,HTTPS,5415,4153,9,5760.04,5.42,1,9,1,0,0,0.772,0.127,21,46,0.015,0.017,Benign,0
1744,UDP,HTTPS,32115,1303,53,19160.6,30.39,1,53,2,0,0,0.767,0.136,35,83,0.021,0.013,Benign,0
1838,UDP,DNS,93,523,42,335.13,22.85,1,42,1,0,0,0.936,0.03,48,98,0.005,0.001,Benign,0
140,UDP,HTTPS,461,9103,20,68265.52,142.76,1,20,1,0,0,0.773,0.084,27,65,0.048,0.014,Benign,0
777,ICMP,HTTP,9543,4782,10,18433.92,12.87,1,10,1,0,0,0.858,0.087,40,41,0.028,0.01,Benign,0
5273,TCP,SSH,4860,7744,14,2390.24,2.65,2,14,1,0,0,0.855,0.088,44,44,0.015,0.037,Benign,0
526,TCP,HTTPS,3413,5710,37,17340.81,70.33,1,37,1,0,0,0.874,0.0,32,46,0.03,0.019,Benign,0
123,TCP,SSH,699,1530,3,18107.23,24.37,1,3,1,0,0,0.898,0.126,22,48,0.001,0.009,Benign,0
26,UDP,SSH,2897,536,9,131532.57,344.83,1,9,1,1,0,0.999,0.048,49,72,0.028,0.023,Benign,0
3678,TCP,SSH,442,381,18,223.76,4.89,2,16,1,2,3,0.878,0.031,66,13,0.081,0.528,BruteForce,1
102,TCP,HTTPS,3343,5,2336,32791.38,22879.53,1824,148,0,375,0,0.964,0.063,212,206,0.811,0.003,DoS_DDoS,1
913,TCP,HTTP,204,4199,48,4822.03,52.57,1,48,1,0,0,0.793,0.064,27,64,0.024,0.014,Benign,0
2650,TCP,HTTPS,392,15276,14,5912.23,5.28,1,14,1,0,0,0.799,0.016,1,68,0.035,0.008,Benign,0
12,UDP,HTTPS,3633,6751,58,858181.82,4793.39,2,58,1,0,0,0.841,0.072,35,40,0.048,0.036,Benign,0
177,TCP,DNS,8031,24,690,45482.78,3896.1,619,60,0,102,0,0.854,0.011,188,199,0.977,0.0,DoS_DDoS,1
11,TCP,SSH,100,0,2,9009.01,180.18,2,0,0,0,0,0.081,0.935,245,14,0.872,0.338,PortScan,1
561,TCP,HTTP,12878,8054,18,37305.29,32.08,1,18,1,0,0,0.836,0.14,41,54,0.015,0.032,Benign,0
1050,TCP,HTTP,841,10112,11,10430.44,10.48,1,11,1,1,0,0.844,0.067,44,45,0.046,0.005,Benign,0
1427,TCP,FTP,965,729,37,1187.02,25.93,2,35,1,2,7,0.876,0.098,78,8,0.247,0.297,BruteForce,1
56,TCP,HTTP,8720,40,239,156149.73,4260.25,194,12,0,26,0,0.883,0.065,186,165,0.838,0.037,DoS_DDoS,1
115,TCP,HTTP,6891,107,198,60799.3,1720.24,167,9,0,42,0,0.946,0.069,239,243,0.846,0.091,DoS_DDoS,1
2388,TCP,SSH,1262,414,45,701.81,18.84,5,40,1,1,9,0.8,0.097,39,37,0.02,0.242,BruteForce,1
3164,ICMP,HTTP,310,2561,38,907.37,12.01,2,38,1,0,0,0.91,0.079,39,63,0.04,0.008,Benign,0
1436,TCP,HTTPS,2411,1696,41,2859.83,28.55,2,41,2,0,0,0.929,0.098,37,96,0.025,0.032,Benign,0
57,UDP,HTTPS,1784,82,2162,32679.51,37863.4,1898,42,0,668,0,0.937,0.068,192,151,0.744,0.064,DoS_DDoS,1
1436,TCP,HTTP,347,5632,14,4163.36,9.75,1,14,1,0,0,0.908,0.134,25,65,0.011,0.036,Benign,0
86,ICMP,HTTPS,672,4149,28,55993.03,325.2,1,28,1,0,0,0.883,0.04,14,99,0.024,0.016,Benign,0
345,TCP,DNS,15120,28,273,43894.52,791.08,247,5,0,99,0,0.973,0.065,208,198,0.706,0.067,DoS_DDoS,1
961,TCP,HTTPS,3497,1837,20,5549.89,20.81,1,20,1,0,0,0.949,0.093,18,72,0.042,0.007,Benign,0
852,TCP,DNS,1532,4439,18,7007.39,21.12,1,18,1,0,0,0.813,0.057,45,59,0.048,0.03,Benign,0
4968,TCP,IRC,652,11306,17,2406.96,3.42,1,16,1,0,0,0.567,0.383,12,10,0.075,0.041,Botnet_C2,1
69,TCP,HTTP,12438,235,1930,183400.87,27930.54,1412,94,0,707,0,0.872,0.077,181,193,0.73,0.036,DoS_DDoS,1
443,UDP,DNS,4083,925,18,11302.19,40.62,1,18,1,0,0,0.784,0.09,13,54,0.015,0.013,Benign,0
78,TCP,HTTP,213,53182,24,683674.78,307.3,1,24,1,0,0,0.887,0.046,29,88,0.042,0.007,Benign,0
5682,TCP,IRC,290,4625,15,865.0,2.64,1,14,1,0,0,0.836,0.179,7,22,0.135,0.073,Botnet_C2,1
531,UDP,HTTPS,1445,3109,48,8574.66,90.38,1,48,1,0,0,0.979,0.114,32,37,0.049,0.019,Benign,0
947,UDP,HTTP,692,7052,162,8176.54,171.05,1,162,1,0,0,0.968,0.095,37,83,0.008,0.022,Benign,0
5774,TCP,SSH,1369,591,20,339.45,3.46,5,15,1,3,14,0.806,0.057,69,30,0.107,0.463,BruteForce,1
77,UDP,HTTPS,23705,45,502,308041.5,6511.02,458,9,0,184,0,0.93,0.057,215,212,0.893,0.158,DoS_DDoS,1
340,TCP,HTTP,340,13518,19,40746.84,55.87,1,19,1,0,0,0.896,0.114,48,62,0.03,0.008,Benign,0
236,TCP,HTTPS,6837,1663,46,36001.69,194.83,1,46,1,0,0,0.888,0.091,25,83,0.01,0.034,Benign,0
64,TCP,HTTP,219,40474,21,634836.19,327.61,1,21,1,0,0,0.801,0.075,30,33,0.017,0.039,Benign,0
739,UDP,HTTPS,2597,3015,15,7593.02,20.29,1,15,1,0,0,0.947,0.011,37,79,0.028,0.038,Benign,0
1689,TCP,DNS,1470,2593,53,2405.42,31.38,1,53,2,1,0,0.945,0.1,48,83,0.003,0.023,Benign,0
43,TCP,FTP,45,0,2,1044.08,46.4,2,0,0,0,0,0.107,0.91,253,10,0.695,0.52,PortScan,1
220,TCP,HTTP,7619,2475226,12,11280531.58,54.52,1,12,1,0,0,0.866,0.065,31,56,0.036,0.03,Benign,0
323,UDP,HTTPS,12147,13329,11,78848.65,34.05,1,11,1,0,0,0.892,0.084,10,47,0.03,0.001,Benign,0
281,UDP,HTTPS,736,34448,55,125165.42,195.66,1,55,1,0,0,0.819,0.099,13,77,0.011,0.026,Benign,0
688,TCP,HTTPS,3172,46305,32,71903.79,46.5,1,32,1,0,0,0.984,0.112,39,56,0.015,0.032,Benign,0
5158,TCP,DNS,315,4487,9,930.96,1.74,1,8,1,0,0,0.666,0.454,36,3,0.08,0.066,Botnet_C2,1
744,TCP,SSH,463,1494,20,2630.02,26.88,4,16,1,2,14,0.913,0.0,68,33,0.163,0.216,BruteForce,1
809,TCP,DNS,7653,1636,17,11480.66,21.01,1,17,2,0,0,0.792,0.069,49,64,0.034,0.035,Benign,0
342,TCP,HTTPS,859,3988,9,14168.37,26.31,1,9,1,0,0,0.934,0.043,6,75,0.032,0.027,Benign,0
728,UDP,HTTPS,210,1522,48,2378.79,65.93,2,48,1,0,0,0.904,0.149,49,95,0.041,0.037,Benign,0
107,UDP,HTTPS,3546,2438,39,55873.02,364.15,1,39,1,0,0,0.816,0.049,22,98,0.014,0.017,Benign,0
2964,UDP,SSH,339,1397,15,585.68,5.06,1,15,1,0,0,0.995,0.146,22,66,0.005,0.001,Benign,0
5124,TCP,HTTPS,358,42337,16,8332.19,3.12,1,15,1,0,0,0.552,0.307,20,27,0.138,0.01,Botnet_C2,1
377,UDP,DNS,2790,823,10,9581.01,26.52,1,10,1,0,0,0.783,0.123,26,59,0.006,0.034,Benign,0
2650,TCP,HTTP,2435,315,57,1037.7,21.51,1,57,1,0,0,0.921,0.061,7,24,0.048,0.01,Benign,0
94,UDP,HTTP,18007,125,2944,192688.63,31285.87,2535,141,0,1058,0,0.972,0.042,212,186,0.986,0.193,DoS_DDoS,1
1105,TCP,SSH,371,681,36,951.95,32.58,4,32,1,1,11,0.9,0.063,26,22,0.032,0.383,BruteForce,1
998,TCP,HTTP,116,30213,25,30386.73,25.05,1,25,1,0,0,0.914,0.041,41,55,0.035,0.005,Benign,0
2935,UDP,HTTP,3323,19007,9,7607.92,3.07,1,9,2,1,0,0.931,0.133,33,90,0.021,0.017,Benign,0
467,UDP,HTTPS,1781,53156,45,117612.93,96.34,2,45,1,0,0,0.892,0.114,30,91,0.011,0.035,Benign,0
332,TCP,HTTPS,1872,8117,9,30078.29,27.1,1,9,1,0,0,0.868,0.078,43,58,0.038,0.004,Benign,0
21,TCP,HTTP,15069,733,10,748909.95,473.93,2,10,1,0,0,0.817,0.089,25,56,0.012,0.012,Benign,0
91,TCP,HTTP,2652,10165,69,140691.55,757.41,1,69,1,0,0,0.955,0.043,33,86,0.003,0.032,Benign,0
13,TCP,OTHER,44,0,2,3358.78,152.67,2,0,0,0,0,0.093,0.873,218,11,0.84,0.51,PortScan,1
11,UDP,HTTPS,166,471,37,57387.39,3333.33,2,37,1,0,0,0.817,0.022,38,78,0.008,0.017,Benign,0
591,TCP,HTTPS,1093,1155,48,3803.08,81.2,2,48,1,0,0,0.786,0.016,39,97,0.05,0.004,Benign,0
613,TCP,HTTP,11263,2652,67,22696.13,109.28,1,67,1,0,0,0.915,0.052,14,90,0.047,0.034,Benign,0
1510,UDP,HTTPS,9909,13348,35,15400.97,23.18,2,35,1,0,0,0.978,0.054,2,29,0.042,0.017,Benign,0
1280,TCP,SMTP,384,4656,29,3937.19,22.65,2,29,1,0,0,0.878,0.041,14,14,0.005,0.036,Benign,0
1172,TCP,DNS,356,83345,9,71411.14,7.68,1,9,1,0,0,0.975,0.076,15,61,0.016,0.011,Benign,0
1115,TCP,HTTPS,7376,3357,18,9625.15,16.14,1,18,1,0,0,0.798,0.102,9,12,0.023,0.032,Benign,0
172,TCP,HTTPS,6226,9,312,36228.94,1812.9,267,12,0,67,0,0.976,0.025,233,177,0.962,0.124,DoS_DDoS,1
1390,TCP,HTTPS,4110,19302,30,16841.95,21.58,1,30,2,0,0,0.852,0.024,29,49,0.029,0.019,Benign,0
41,TCP,HTTPS,3730,118,2157,93625.3,52481.75,1783,209,0,787,0,0.934,0.045,192,184,0.976,0.179,DoS_DDoS,1
6,TCP,OTHER,111,0,2,18196.72,327.87,2,0,0,0,0,0.09,0.838,254,4,0.745,0.648,PortScan,1
1821,TCP,HTTPS,2714,667,12,1856.57,6.59,2,12,1,0,0,0.894,0.13,26,60,0.047,0.003,Benign,0
1670,TCP,DNS,4795,1568,19,3809.95,11.38,1,19,1,0,0,0.961,0.087,47,52,0.019,0.032,Benign,0
271,UDP,HTTP,3031,767,512,14009.59,1888.6,369,50,0,99,0,0.992,0.038,185,236,0.832,0.163,DoS_DDoS,1
4934,UDP,DNS,794,1890,16,543.97,3.24,1,15,1,0,0,0.476,0.403,44,26,0.042,0.075,Botnet_C2,1
481,TCP,HTTP,5555,192,518,11945.54,1076.7,389,31,0,192,0,0.98,0.006,225,244,0.75,0.062,DoS_DDoS,1
2582,TCP,HTTP,1847,42339,12,17112.43,4.65,2,12,1,0,0,0.771,0.033,48,90,0.049,0.02,Benign,0
108,TCP,DNS,24206,521,3485,228741.91,32238.67,3107,127,0,965,0,0.862,0.044,195,179,0.876,0.176,DoS_DDoS,1
170,UDP,SSH,24002,3025,20,158888.89,117.58,2,20,1,0,0,0.929,0.064,9,84,0.032,0.01,Benign,0
40,TCP,SSH,1545,1191,14,68229.43,349.13,1,14,1,0,0,0.94,0.016,26,73,0.023,0.035,Benign,0
239,UDP,DNS,677,3070,34,15671.27,142.2,1,34,1,0,0,0.929,0.144,39,48,0.012,0.036,Benign,0
642,TCP,HTTPS,5227,3551,60,13670.77,93.44,1,60,2,0,0,0.789,0.001,3,20,0.034,0.004,Benign,0
5051,TCP,HTTPS,218,1104,23,261.73,4.55,1,22,1,0,0,0.488,0.173,16,29,0.092,0.086,Botnet_C2,1
212,UDP,DNS,10689,52,143,50641.21,674.21,101,7,0,18,0,0.969,0.005,197,219,0.983,0.017,DoS_DDoS,1
115,UDP,DNS,4462,486,23,42988.71,199.83,1,23,1,0,0,0.834,0.031,15,85,0.031,0.019,Benign,0
646,TCP,HTTPS,7885,800,30,13442.19,46.43,2,30,1,0,0,0.995,0.002,36,68,0.05,0.004,Benign,0
34,TCP,HTTP,41198,6,2768,1208328.45,81173.02,2395,27,0,856,0,0.985,0.002,219,226,0.881,0.142,DoS_DDoS,1
3571,TCP,HTTP,11558,1614,9,3688.5,2.52,1,9,1,0,0,0.883,0.117,44,99,0.029,0.035,Benign,0
109,TCP,HTTPS,21078,331,589,196232.81,5398.72,510,58,0,121,0,0.953,0.013,197,232,0.936,0.145,DoS_DDoS,1
3287,TCP,FTP,853,235,48,330.99,14.6,4,44,1,3,14,0.842,0.051,28,19,0.189,0.5,BruteForce,1
50,TCP,HTTP,2782,26,185,56047.9,3692.61,145,5,0,62,0,0.947,0.058,248,201,0.952,0.083,DoS_DDoS,1
1394,TCP,DNS,898,17970,9,13534.18,6.46,2,9,2,0,0,0.762,0.131,4,54,0.016,0.007,Benign,0
912,UDP,DNS,7510,23663,10,34177.17,10.96,1,10,1,0,0,0.889,0.039,24,63,0.02,0.007,Benign,0
30,UDP,HTTPS,13205,23,1239,439468.44,41162.79,1047,5,0,276,0,0.933,0.048,215,178,0.842,0.067,DoS_DDoS,1
2417,TCP,DNS,284,12540,19,5305.53,7.86,1,19,1,0,0,0.99,0.031,25,60,0.05,0.037,Benign,0
12,TCP,OTHER,50,0,1,4132.23,82.64,1,0,0,0,0,0.075,0.703,224,8,0.848,0.648,PortScan,1
40,TCP,HTTP,40518,25,1232,1011047.38,30723.19,902,23,0,131,0,0.945,0.079,207,194,0.753,0.035,DoS_DDoS,1
72,TCP,HTTP,37834,14,273,524937.59,3786.41,239,17,0,45,0,0.942,0.0,201,167,0.918,0.082,DoS_DDoS,1
798,TCP,HTTPS,966,33960,21,43761.43,26.31,1,21,2,0,0,0.913,0.03,25,85,0.024,0.034,Benign,0
1360,TCP,HTTP,703,5974,19,4909.2,13.97,1,19,1,0,0,0.805,0.124,43,76,0.045,0.003,Benign,0
140,UDP,HTTP,1710,2329,18,28829.41,128.48,1,18,1,0,0,0.894,0.009,41,74,0.031,0.013,Benign,0
238,TCP,HTTPS,4932,276,572,21873.16,2402.35,493,44,0,197,0,0.966,0.026,192,180,0.942,0.05,DoS_DDoS,1
1133,TCP,HTTPS,446,2282,9,2407.55,7.94,2,9,1,0,0,0.893,0.03,13,27,0.034,0.013,Benign,0
211,TCP,DNS,1113,17740,16,89308.38,75.79,1,16,1,0,0,0.852,0.005,41,93,0.009,0.01,Benign,0
1085,TCP,HTTPS,988,38993,21,36845.45,19.35,1,21,1,0,0,0.864,0.143,47,61,0.006,0.034,Benign,0
23,UDP,HTTP,644,862,25,65194.81,1082.25,1,25,2,0,0,0.854,0.032,23,65,0.012,0.038,Benign,0
527,TCP,SSH,6165,2236,15,15938.15,28.46,1,15,2,0,0,0.806,0.083,6,83,0.034,0.007,Benign,0
198,TCP,HTTP,5740,45,694,29202.42,3503.28,551,67,0,203,0,0.927,0.019,189,226,0.874,0.132,DoS_DDoS,1
3,TCP,SSH,105,0,1,33870.97,322.58,1,0,0,0,0,0.098,0.782,226,5,0.531,0.613,PortScan,1
111,UDP,HTTP,22071,152,1208,200027.0,10873.09,970,14,0,253,0,0.914,0.06,211,236,0.834,0.11,DoS_DDoS,1
975,TCP,HTTPS,171,45044,9,46369.6,9.23,1,9,1,0,0,0.82,0.033,45,98,0.041,0.011,Benign,0
148,UDP,HTTP,6144,32,1441,41701.55,9729.91,1298,13,0,194,0,0.91,0.033,184,178,0.707,0.023,DoS_DDoS,1
44,TCP,HTTP,78,0,2,1768.71,45.35,2,0,0,0,0,0.195,0.977,203,3,0.943,0.748,PortScan,1
1316,UDP,DNS,1985,2477,8,3390.32,6.08,1,8,2,0,0,0.884,0.047,30,39,0.037,0.01,Benign,0
1705,TCP,DNS,1069,15028,15,9440.5,8.8,1,15,1,0,0,0.818,0.046,13,42,0.037,0.022,Benign,0
240,TCP,DNS,1251,27111,76,118125.78,316.53,1,76,1,0,0,0.993,0.1,8,15,0.007,0.039,Benign,0
21,TCP,FTP,119,46,3,7819.91,142.18,3,0,0,1,0,0.059,0.963,228,6,0.621,0.503,PortScan,1
1907,UDP,HTTPS,1633,12485,16,7402.86,8.39,2,16,1,0,0,0.995,0.073,32,86,0.019,0.011,Benign,0
277,TCP,HTTP,73556,121,278,265885.96,1003.25,209,1,0,49,0,0.976,0.007,230,234,0.702,0.126,DoS_DDoS,1
4901,TCP,IRC,426,1056,14,302.38,2.86,1,13,1,0,0,0.802,0.384,36,29,0.095,0.086,Botnet_C2,1
556,TCP,FTP,940,706,22,2959.9,39.56,5,17,1,1,10,0.934,0.085,46,31,0.214,0.259,BruteForce,1
29,UDP,HTTP,16735,97,462,578419.24,15876.29,371,2,0,137,0,0.923,0.036,180,199,0.855,0.097,DoS_DDoS,1
40,TCP,HTTPS,4925,62,1435,124364.09,35785.54,1251,55,0,503,0,0.945,0.021,210,218,0.931,0.104,DoS_DDoS,1
62,UDP,DNS,35903,58,978,579082.13,15748.79,752,67,0,131,0,0.942,0.024,250,151,0.9,0.142,DoS_DDoS,1
1885,TCP,DNS,7729,6093,10,7332.24,5.3,1,10,1,0,0,0.884,0.012,4,96,0.049,0.001,Benign,0
823,TCP,HTTP,5302,15352,17,25092.94,20.65,1,17,1,0,0,0.864,0.138,9,68,0.011,0.04,Benign,0
1521,UDP,HTTPS,127,7601,15,5080.53,9.86,1,15,1,0,0,0.759,0.034,20,75,0.019,0.01,Benign,0
1821,TCP,HTTP,3263,460,11,2044.37,6.04,2,11,1,0,0,0.861,0.134,3,80,0.026,0.038,Benign,0
1950,TCP,FTP,1265,1192,50,1259.94,25.64,3,47,1,3,13,0.805,0.03,34,12,0.035,0.382,BruteForce,1
1412,TCP,HTTPS,421,3587,59,2838.33,41.78,1,59,1,0,0,0.949,0.049,47,98,0.029,0.01,Benign,0
78,UDP,HTTPS,3761,17,253,48373.88,3239.44,239,17,0,34,0,0.871,0.052,238,230,0.898,0.145,DoS_DDoS,1
131,UDP,HTTPS,599,712,9,10000.0,68.65,1,9,1,0,0,0.905,0.094,43,49,0.043,0.034,Benign,0
91,TCP,DNS,6167,19,4172,67903.4,45795.83,3722,101,0,652,0,0.88,0.075,253,242,0.97,0.021,DoS_DDoS,1
1179,TCP,TELNET,934,823,54,1490.12,45.8,3,51,1,2,10,0.98,0.054,73,39,0.001,0.38,BruteForce,1
884,TCP,SMTP,1273,15208,56,18641.56,63.34,1,56,2,0,0,0.866,0.13,44,61,0.02,0.034,Benign,0
3611,UDP,HTTP,111,15897,21,4433.0,5.82,1,21,1,0,0,0.958,0.061,33,64,0.025,0.023,Benign,0
